"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X290","2020-02-22 21:00:00","10.000","359.000","3.700","19.500","0.880","1024.100","","0.000","-99.000","-99.000","-99.000","21.700","","16.300",""
"C0U760","2020-02-22 21:00:00","22.000","0.000","0.100","17.900","0.990","1028.000","","20.000","-99.000","-99.000","-99.000","22.700","","14.700",""
"C0U780","2020-02-22 21:00:00","15.000","18.000","1.500","17.500","0.990","1027.900","","9.000","-99.000","-99.000","-99.000","22.600","","16.000",""
"C0H9C0","2020-02-22 21:00:00","3402.000","285.000","0.700","5.700","0.080","682.600","","0.000","-99.000","-99.000","-99.000","11.800","","3.700",""
"C0V650","2020-02-22 21:00:00","28.000","20.000","3.100","19.800","0.850","1024.100","","0.000","-99.000","-99.000","-99.000","24.200","","15.700",""
"C0R720","2020-02-22 21:00:00","214.000","47.000","4.600","20.400","0.850","1001.300","","2.500","12.000","15.000","","22.400","","18.100",""
"C0K470","2020-02-22 21:00:00","97.000","317.000","0.500","19.100","0.990","1013.600","","0.000","-99.000","-99.000","-99.000","23.900","","12.900",""
"C0T9N0","2020-02-22 21:00:00","261.000","24.000","2.100","18.900","0.870","997.800","","0.000","-99.000","-99.000","-99.000","25.100","","16.100",""
"CM0180","2020-02-22 21:00:00","313.000","0.000","0.000","18.400","0.870","989.800","","0.000","-99.000","-99.000","-99.000","27.100","","14.200",""
"C0Z070","2020-02-22 21:00:00","247.000","354.000","3.900","18.000","0.990","999.100","","0.000","-99.000","-99.000","-99.000","26.000","","15.300",""
"C0Z280","2020-02-22 21:00:00","224.000","0.000","0.200","18.600","0.990","1003.400","","0.000","-99.000","-99.000","-99.000","24.200","","15.400",""
"C0SA40","2020-02-22 21:00:00","200.000","304.000","0.700","19.800","0.800","1004.600","","0.000","-99.000","-99.000","-99.000","26.200","","14.200",""
"C0V440","2020-02-22 21:00:00","27.000","307.000","2.300","20.100","0.770","1021.700","","0.000","-99.000","-99.000","-99.000","26.300","","16.300",""
"C0R490","2020-02-22 21:00:00","49.000","256.000","1.400","20.700","0.820","1018.800","","0.000","-99.000","-99.000","-99.000","26.600","","16.600",""
"C0B010","2020-02-22 21:00:00","38.000","53.000","3.500","17.100","0.980","1022.700","","6.500","-99.000","-99.000","-99.000","20.600","","15.500",""
"C0X230","2020-02-22 21:00:00","29.000","330.000","2.100","17.700","0.910","1023.200","","0.000","-99.000","-99.000","-99.000","24.500","","14.000",""
"C0S770","2020-02-22 21:00:00","375.000","149.000","2.400","17.600","0.980","983.500","","4.500","-99.000","-99.000","-99.000","22.200","","14.300",""
"C0H890","2020-02-22 21:00:00","440.000","0.000","0.000","16.800","0.820","973.600","","0.000","-99.000","-99.000","-99.000","25.400","","12.000",""
"C0K480","2020-02-22 21:00:00","56.000","11.000","1.700","18.200","0.990","1018.300","","0.000","-99.000","-99.000","-99.000","22.600","","13.600",""
"C0R540","2020-02-22 21:00:00","17.000","48.000","0.900","22.400","0.800","1022.800","","0.000","-99.000","-99.000","-99.000","24.200","","16.700",""
"C0Z160","2020-02-22 21:00:00","124.000","358.000","2.900","20.100","0.770","1014.700","","0.000","-99.000","-99.000","-99.000","24.500","","14.400",""
"C0AH50","2020-02-22 21:00:00","275.000","90.000","2.700","16.700","0.840","996.300","","0.000","-99.000","-99.000","-99.000","20.600","","15.000",""
"C0F850","2020-02-22 21:00:00","379.000","10.000","0.500","17.300","0.930","981.100","","0.000","-99.000","-99.000","-99.000","24.500","","11.600",""
"C0G800","2020-02-22 21:00:00","15.000","31.000","4.600","18.000","0.910","1023.400","","0.000","-99.000","-99.000","-99.000","22.000","","15.400",""
"C0U890","2020-02-22 21:00:00","116.000","166.000","0.600","17.100","0.990","1017.200","","14.000","-99.000","-99.000","-99.000","21.900","","15.500",""
"C0F860","2020-02-22 21:00:00","2215.000","58.000","0.800","7.600","1.000","788.700","","0.000","-99.000","-99.000","-99.000","18.200","","2.600",""
"CM0170","2020-02-22 21:00:00","106.000","262.000","1.200","19.300","0.970","1013.800","","0.000","-99.000","-99.000","-99.000","23.000","","13.500",""
"C0B020","2020-02-22 21:00:00","86.000","10.000","6.900","17.800","0.820","1017.300","","0.000","15.400","4.000","","21.000","","15.800",""
"C0I390","2020-02-22 21:00:00","1184.000","98.000","1.900","12.600","0.830","895.500","","0.000","-99.000","-99.000","-99.000","20.600","","7.800",""
"C0T9D0","2020-02-22 21:00:00","7.000","19.000","0.400","18.800","0.970","1028.400","","1.000","-99.000","-99.000","-99.000","24.000","","15.300",""
"C0E520","2020-02-22 21:00:00","320.000","66.000","0.700","16.700","0.940","989.800","","0.000","-99.000","-99.000","-99.000","24.600","","12.600",""
"C0C460","2020-02-22 21:00:00","482.000","84.000","0.600","16.200","0.850","972.100","","0.000","-99.000","-99.000","-99.000","22.500","","11.800",""
"C0AI40","2020-02-22 21:00:00","37.000","81.000","2.500","18.800","0.720","1024.600","","0.000","8.200","74.000","","22.400","","16.900",""
"C0O930","2020-02-22 21:00:00","69.000","229.000","0.300","17.900","1.000","1018.200","","0.000","-99.000","-99.000","-99.000","27.900","","12.000",""
"C0T870","2020-02-22 21:00:00","135.000","279.000","0.300","18.100","0.970","1012.300","","2.500","-99.000","-99.000","-99.000","24.900","","11.500",""
"C0A920","2020-02-22 21:00:00","196.000","59.000","3.200","15.400","0.950","1005.300","","2.500","9.300","73.000","","18.000","","14.200",""
"C0A940","2020-02-22 21:00:00","49.000","68.000","1.800","16.200","0.980","1024.400","","0.000","8.200","59.000","","19.000","","14.100",""
"C0S740","2020-02-22 21:00:00","289.000","26.000","2.500","18.600","0.880","995.100","","0.000","-99.000","-99.000","-99.000","25.200","","16.000",""
"C0U980","2020-02-22 21:00:00","573.000","63.000","1.700","14.200","1.000","963.800","","4.000","-99.000","-99.000","-99.000","22.700","","11.700",""
"C0V250","2020-02-22 21:00:00","298.000","151.000","0.800","18.000","0.910","990.100","","0.000","-99.000","-99.000","-99.000","28.600","","12.700",""
"C0AH70","2020-02-22 21:00:00","34.000","78.000","2.500","17.500","0.800","1025.200","","0.500","8.600","73.000","","22.800","","17.300",""
"C0M760","2020-02-22 21:00:00","40.000","306.000","0.900","18.900","0.890","1020.600","","0.000","-99.000","-99.000","-99.000","23.900","","14.500",""
"C0O950","2020-02-22 21:00:00","4.000","341.000","1.700","19.300","0.930","1024.000","","0.000","-99.000","-99.000","-99.000","24.800","","15.300",""
"C0F9A0","2020-02-22 21:00:00","425.000","134.000","0.800","17.900","0.930","975.800","","0.000","-99.000","-99.000","-99.000","23.800","","14.500",""
"C0A9F0","2020-02-22 21:00:00","35.000","89.000","2.100","17.300","0.890","1025.200","","0.000","8.800","77.000","","23.000","","17.100",""
"C0I460","2020-02-22 21:00:00","110.000","35.000","1.800","20.000","0.820","1012.600","","0.000","-99.000","-99.000","-99.000","25.100","","14.600",""
"C0W160","2020-02-22 21:00:00","49.000","48.000","16.200","14.500","0.800","1019.200","","0.000","-99.000","-99.000","-99.000","15.800","","13.700",""
"C0E420","2020-02-22 21:00:00","19.000","38.000","3.000","18.000","0.780","1022.400","","0.000","-99.000","-99.000","-99.000","23.100","","15.600",""
"C0R190","2020-02-22 21:00:00","32.000","0.000","0.100","22.600","0.810","1020.700","","0.000","-99.000","-99.000","-99.000","27.200","","13.900",""
"C0I010","2020-02-22 21:00:00","1562.000","55.000","0.400","12.200","0.750","857.100","","0.000","-99.000","-99.000","-99.000","19.900","","8.700",""
"C0F930","2020-02-22 21:00:00","100.000","18.000","0.600","17.600","0.900","1013.600","","0.000","-99.000","-99.000","-99.000","23.800","","15.000",""
"C0X180","2020-02-22 21:00:00","62.000","287.000","0.300","18.600","0.990","1017.600","","0.000","-99.000","-99.000","-99.000","26.300","","14.400",""
"C0ACA0","2020-02-22 21:00:00","25.000","83.000","1.000","18.300","0.800","1024.900","","0.000","-99.000","-99.000","-99.000","23.300","","16.500",""
"C0X260","2020-02-22 21:00:00","39.000","295.000","1.400","18.400","0.920","1021.000","","0.000","-99.000","-99.000","-99.000","24.400","","14.500",""
"CM0010","2020-02-22 21:00:00","68.000","40.000","2.400","16.800","0.870","1021.500","","8.000","-99.000","-99.000","-99.000","21.400","","15.700",""
"C0O990","2020-02-22 21:00:00","18.000","354.000","1.000","18.800","0.990","1023.000","","0.000","-99.000","-99.000","-99.000","28.300","","15.000",""
"C0E430","2020-02-22 21:00:00","258.000","6.000","0.400","16.500","0.900","999.600","","0.000","-99.000","-99.000","-99.000","23.400","","11.200",""
"C0D390","2020-02-22 21:00:00","146.000","262.000","0.300","16.700","0.880","1007.800","","0.000","-99.000","-99.000","-99.000","24.700","","14.300",""
"C0T9F0","2020-02-22 21:00:00","251.000","253.000","0.400","17.800","0.950","999.100","","0.500","-99.000","-99.000","-99.000","25.300","","16.000",""
"C0R350","2020-02-22 21:00:00","35.000","45.000","4.800","22.500","0.770","1021.300","","0.000","-99.000","-99.000","-99.000","23.600","","20.000",""
"C0K550","2020-02-22 21:00:00","15.000","342.000","1.700","18.200","0.880","1023.700","","0.000","-99.000","-99.000","-99.000","24.000","","15.000",""
"C0C670","2020-02-22 21:00:00","250.000","34.000","3.700","15.300","0.940","998.400","","0.000","12.400","352.000","","21.800","","14.300",""
"C0A980","2020-02-22 21:00:00","11.000","91.000","2.700","18.900","0.720","1028.100","","0.000","9.900","86.000","","24.100","","16.100",""
"C0UA60","2020-02-22 21:00:00","566.000","288.000","3.100","15.200","0.990","963.100","","8.000","-99.000","-99.000","-99.000","20.200","","14.000",""
"C0V720","2020-02-22 21:00:00","15.000","2.000","0.800","22.400","0.750","1023.500","","0.000","-99.000","-99.000","-99.000","25.500","","18.100",""
"C0C480","2020-02-22 21:00:00","105.000","114.000","0.600","17.300","0.870","1016.200","","0.000","-99.000","-99.000","-99.000","24.500","","16.300",""
"C0S900","2020-02-22 21:00:00","27.000","333.000","1.700","22.800","0.690","1023.400","","0.000","9.400","101.000","","24.500","","20.500",""
"C0SA00","2020-02-22 21:00:00","466.000","0.000","0.100","17.200","1.000","973.300","","7.000","-99.000","-99.000","-99.000","23.300","","13.700",""
"C0V730","2020-02-22 21:00:00","33.000","336.000","1.600","21.100","0.860","1022.000","","0.000","-99.000","-99.000","-99.000","25.900","","17.300",""
"C0G730","2020-02-22 21:00:00","27.000","19.000","3.500","17.600","0.940","1022.800","","0.000","-99.000","-99.000","-99.000","22.000","","14.400",""
"C0Z300","2020-02-22 21:00:00","182.000","12.000","2.700","19.400","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","25.400","","16.100",""
"C0H9A0","2020-02-22 21:00:00","1595.000","251.000","0.400","11.600","0.920","854.700","","0.000","-99.000","-99.000","-99.000","20.800","","8.100",""
"C0S840","2020-02-22 21:00:00","22.000","54.000","6.200","22.200","0.820","1025.700","","1.500","-99.000","-99.000","-99.000","24.800","","17.200",""
"C0Z150","2020-02-22 21:00:00","27.000","32.000","3.800","20.500","0.890","1025.500","","0.000","-99.000","-99.000","-99.000","23.300","","15.100",""
"C0W170","2020-02-22 21:00:00","42.000","39.000","6.100","14.300","0.700","1025.500","","0.000","-99.000","-99.000","-99.000","16.200","","11.900",""
"C0E540","2020-02-22 21:00:00","32.000","32.000","4.200","17.800","0.820","1023.100","","0.000","-99.000","-99.000","-99.000","21.800","","16.200",""
"C0D660","2020-02-22 21:00:00","65.000","50.000","1.400","17.500","0.810","1019.000","","0.000","7.900","43.000","","21.800","","15.400",""
"C0U650","2020-02-22 21:00:00","442.000","99.000","1.800","14.900","1.000","978.700","","8.500","-99.000","-99.000","-99.000","22.300","","14.900",""
"C0G810","2020-02-22 21:00:00","26.000","352.000","1.400","18.900","0.840","1021.800","","0.000","-99.000","-99.000","-99.000","24.300","","15.500",""
"C0F9Z0","2020-02-22 21:00:00","3193.000","94.000","0.800","2.600","0.730","702.300","","0.000","-99.000","-99.000","-99.000","11.700","","1.300",""
"C0M410","2020-02-22 21:00:00","245.000","346.000","1.400","17.900","0.860","992.800","","0.000","-99.000","-99.000","-99.000","27.800","","12.300",""
"C0I410","2020-02-22 21:00:00","180.000","19.000","1.200","19.400","0.840","1003.700","","0.000","-99.000","-99.000","-99.000","25.000","","13.500",""
"C0R840","2020-02-22 21:00:00","536.000","54.000","5.800","17.500","-99.000","963.800","","5.000","-99.000","-99.000","-99.000","19.300","","15.700",""
"C0K250","2020-02-22 21:00:00","12.000","20.000","2.100","17.700","0.890","1023.800","","0.500","-99.000","-99.000","-99.000","24.000","","14.600",""
"C0AH80","2020-02-22 21:00:00","68.000","0.000","0.000","16.800","0.970","1020.300","","0.500","-99.000","-99.000","-99.000","22.500","","14.800",""
"C0V640","2020-02-22 21:00:00","35.000","12.000","1.500","20.100","0.870","1021.500","","0.000","-99.000","-99.000","-99.000","24.900","","15.800",""
"C0S920","2020-02-22 21:00:00","98.000","0.000","0.100","19.300","0.970","1010.900","","6.000","-99.000","-99.000","-99.000","25.200","","15.900",""
"C0S830","2020-02-22 21:00:00","288.000","31.000","1.800","18.600","0.910","996.000","","0.000","-99.000","-99.000","-99.000","25.500","","18.600",""
"C0V800","2020-02-22 21:00:00","256.000","0.000","0.200","19.300","0.850","993.800","","0.000","-99.000","-99.000","-99.000","26.100","","15.400",""
"C0R140","2020-02-22 21:00:00","740.000","346.000","0.900","15.800","0.930","943.400","","0.000","-99.000","-99.000","-99.000","21.000","","14.400",""
"C0K410","2020-02-22 21:00:00","20.000","353.000","1.000","18.200","0.860","1021.700","","0.000","-99.000","-99.000","-99.000","23.200","","14.900",""
"C0F000","2020-02-22 21:00:00","273.000","24.000","2.200","16.300","0.990","991.500","","0.000","-99.000","-99.000","-99.000","21.800","","13.600",""
"C0W150","2020-02-22 21:00:00","42.000","61.000","7.900","16.100","0.670","1024.000","","0.000","14.100","66.000","","21.300","","14.100",""
"C0AH90","2020-02-22 21:00:00","660.000","0.000","0.100","14.100","0.990","955.500","","5.500","-99.000","-99.000","-99.000","19.300","","6.800",""
"C0F9K0","2020-02-22 21:00:00","30.000","23.000","4.600","17.700","0.850","1021.000","","0.000","10.400","21.000","","21.200","","15.600",""
"C0H990","2020-02-22 21:00:00","3076.000","0.000","0.000","5.400","0.250","712.300","","0.000","-99.000","-99.000","-99.000","12.600","","4.100",""
"C0V260","2020-02-22 21:00:00","126.000","201.000","0.700","19.100","0.880","1010.500","","0.000","-99.000","-99.000","-99.000","28.500","","13.200",""
"C0S970","2020-02-22 21:00:00","19.000","64.000","4.900","20.600","0.880","1024.500","","2.000","10.500","75.000","","24.300","","18.800",""
"C0U940","2020-02-22 21:00:00","25.000","26.000","1.200","16.900","0.990","1027.500","","11.000","-99.000","-99.000","-99.000","23.700","","15.000",""
"C0A860","2020-02-22 21:00:00","362.000","30.000","5.400","14.200","1.000","986.800","","31.000","-99.000","-99.000","-99.000","18.600","","12.800",""
"C0I480","2020-02-22 21:00:00","2165.000","202.000","0.600","5.600","0.930","796.300","","0.000","-99.000","-99.000","-99.000","14.800","","2.900",""
"C0G910","2020-02-22 21:00:00","42.000","349.000","3.800","18.400","0.880","1021.100","","0.000","-99.000","-99.000","-99.000","23.200","","14.800",""
"C0X080","2020-02-22 21:00:00","2.000","1.000","0.900","18.300","0.950","1025.000","","0.000","-99.000","-99.000","-99.000","26.800","","14.500",""
"C0AH00","2020-02-22 21:00:00","38.000","40.000","2.800","16.700","1.000","1024.400","","11.500","-99.000","-99.000","-99.000","21.000","","15.700",""
"C0V700","2020-02-22 21:00:00","24.000","10.000","1.700","20.900","0.800","1021.700","","0.000","-99.000","-99.000","-99.000","24.900","","17.800",""
"C0AD00","2020-02-22 21:00:00","86.000","51.000","2.500","16.700","0.930","1019.500","","9.000","9.600","34.000","","19.300","","15.800",""
"C0O900","2020-02-22 21:00:00","9.000","336.000","1.500","18.600","0.990","1024.500","","0.000","-99.000","-99.000","-99.000","25.800","","14.900",""
"C0R570","2020-02-22 21:00:00","37.000","86.000","1.100","21.800","0.790","1019.500","","0.000","-99.000","-99.000","-99.000","27.000","","15.900",""
"C0AG90","2020-02-22 21:00:00","25.000","83.000","1.900","17.700","0.910","1026.500","","0.000","7.100","84.000","","23.400","","16.600",""
"C0V760","2020-02-22 21:00:00","30.000","33.000","1.600","20.400","0.920","1022.300","","0.000","-99.000","-99.000","-99.000","25.600","","16.200",""
"C0T9I0","2020-02-22 21:00:00","152.000","213.000","0.900","18.100","0.920","1011.500","","7.000","-99.000","-99.000","-99.000","24.200","","16.300",""
"C0O980","2020-02-22 21:00:00","18.000","357.000","0.900","18.500","0.930","1024.400","","0.000","-99.000","-99.000","-99.000","27.500","","14.900",""
"C0R270","2020-02-22 21:00:00","51.000","345.000","2.300","21.500","0.940","1018.000","","0.000","-99.000","-99.000","-99.000","25.800","","17.800",""
"C0T9H0","2020-02-22 21:00:00","725.000","16.000","2.900","14.400","0.990","945.900","","0.500","8.200","357.000","","23.700","","13.900",""
"C0A660","2020-02-22 21:00:00","97.000","58.000","1.300","16.200","0.950","1017.400","","26.000","10.400","51.000","","19.600","","14.100",""
"C0A890","2020-02-22 21:00:00","40.000","173.000","0.300","16.200","0.990","1023.800","","26.500","-99.000","-99.000","-99.000","22.100","","13.000",""
"C0O840","2020-02-22 21:00:00","134.000","291.000","0.500","17.400","1.000","1007.800","","0.000","-99.000","-99.000","-99.000","25.200","","13.600",""
"C0G870","2020-02-22 21:00:00","12.000","28.000","2.800","18.600","0.810","1024.700","","0.000","-99.000","-99.000","-99.000","22.700","","15.500",""
"C0M820","2020-02-22 21:00:00","980.000","0.000","0.000","15.800","0.780","915.600","","0.000","-99.000","-99.000","-99.000","20.900","","10.700",""
"C0F9S0","2020-02-22 21:00:00","43.000","352.000","3.000","19.200","0.780","1020.400","","0.000","-99.000","-99.000","-99.000","24.700","","15.400",""
"C0R160","2020-02-22 21:00:00","45.000","15.000","1.500","20.300","0.990","1019.200","","0.000","-99.000","-99.000","-99.000","26.700","","15.400",""
"C0A950","2020-02-22 21:00:00","60.000","65.000","13.700","18.800","0.810","1021.700","","0.000","-99.000","-99.000","-99.000","19.400","","16.900",""
"C0F9L0","2020-02-22 21:00:00","253.000","46.000","2.300","17.600","0.910","995.500","","0.000","-99.000","-99.000","-99.000","23.800","","14.000",""
"C0R550","2020-02-22 21:00:00","38.000","83.000","1.200","20.800","0.900","1021.400","","0.000","-99.000","-99.000","-99.000","25.800","","14.900",""
"C0V530","2020-02-22 21:00:00","34.000","357.000","1.100","18.800","1.000","1021.100","","0.000","-99.000","-99.000","-99.000","25.900","","14.400",""
"C0AI10","2020-02-22 21:00:00","76.000","0.000","0.000","16.800","0.990","1019.300","","3.000","-99.000","-99.000","-99.000","23.500","","15.000",""
"C0F9U0","2020-02-22 21:00:00","74.000","50.000","1.000","19.600","0.800","1016.200","","0.000","-99.000","-99.000","-99.000","25.200","","15.600",""
"C0V680","2020-02-22 21:00:00","40.000","3.000","2.200","20.200","0.830","1020.500","","0.000","-99.000","-99.000","-99.000","25.300","","16.200",""
"C0Z290","2020-02-22 21:00:00","946.000","19.000","0.500","13.900","1.000","921.100","","0.000","-99.000","-99.000","-99.000","20.300","","13.200",""
"CM0120","2020-02-22 21:00:00","4.000","39.000","6.500","19.200","0.760","1024.500","","0.000","13.000","49.000","","21.800","","16.500",""
"C0G760","2020-02-22 21:00:00","53.000","334.000","0.500","18.300","0.990","1021.400","","0.000","-99.000","-99.000","-99.000","23.900","","13.400",""
"C0K450","2020-02-22 21:00:00","35.000","347.000","1.800","18.600","0.850","1020.200","","0.000","-99.000","-99.000","-99.000","23.100","","14.700",""
"C0E820","2020-02-22 21:00:00","220.000","28.000","2.000","16.300","0.890","1000.600","","0.000","-99.000","-99.000","-99.000","22.800","","13.500",""
"C0A530","2020-02-22 21:00:00","300.000","58.000","3.100","15.500","0.990","993.600","","5.000","-99.000","-99.000","-99.000","22.800","","14.100",""
"C0M520","2020-02-22 21:00:00","15.000","326.000","1.300","17.700","0.910","1022.900","","0.000","-99.000","-99.000","-99.000","24.100","","14.500",""
"C0K240","2020-02-22 21:00:00","1132.000","139.000","2.600","14.300","0.990","901.500","","0.000","-99.000","-99.000","-99.000","20.900","","12.100",""
"C0V210","2020-02-22 21:00:00","734.000","210.000","1.200","18.600","0.680","942.800","","0.000","-99.000","-99.000","-99.000","25.200","","11.500",""
"C0Z320","2020-02-22 21:00:00","646.000","0.000","0.000","15.000","0.970","953.800","","0.000","-99.000","-99.000","-99.000","25.600","","11.300",""
"C0R600","2020-02-22 21:00:00","766.000","281.000","0.400","17.100","0.990","937.900","","0.000","-99.000","-99.000","-99.000","21.200","","16.800",""
"C0C650","2020-02-22 21:00:00","208.000","38.000","3.900","15.300","0.930","1003.200","","0.000","10.900","41.000","","22.400","","14.400",""
"C0F9I0","2020-02-22 21:00:00","194.000","20.000","2.400","17.100","0.900","1002.400","","0.000","-99.000","-99.000","-99.000","22.600","","14.100",""
"C0T820","2020-02-22 21:00:00","550.000","0.000","0.100","16.400","0.930","968.700","","0.000","-99.000","-99.000","-99.000","23.200","","10.400",""
"C0S890","2020-02-22 21:00:00","238.000","349.000","2.100","19.500","0.840","1002.800","","0.000","-99.000","-99.000","-99.000","26.300","","16.200",""
"C0G840","2020-02-22 21:00:00","32.000","11.000","1.300","17.800","0.920","1021.000","","0.000","-99.000","-99.000","-99.000","24.600","","14.100",""
"C0V710","2020-02-22 21:00:00","34.000","352.000","3.100","20.900","0.780","1021.000","","0.000","-99.000","-99.000","-99.000","25.100","","18.300",""
"C0X140","2020-02-22 21:00:00","17.000","0.000","0.100","19.500","0.890","1022.700","","0.000","-99.000","-99.000","-99.000","26.300","","15.800",""
"C0C680","2020-02-22 21:00:00","228.000","116.000","3.200","16.000","0.860","1000.100","","0.000","9.400","98.000","","21.000","","14.800",""
"C0D360","2020-02-22 21:00:00","523.000","0.000","0.000","14.800","0.950","964.100","","0.000","-99.000","-99.000","-99.000","24.200","","10.700",""
"C0C710","2020-02-22 21:00:00","143.000","124.000","1.100","15.900","0.990","1011.900","","0.000","6.700","96.000","","22.600","","14.200",""
"C0Z190","2020-02-22 21:00:00","62.000","0.000","0.200","19.500","1.000","1020.900","","0.000","-99.000","-99.000","-99.000","23.500","","19.000",""
"C0Z020","2020-02-22 21:00:00","211.000","44.000","4.400","18.900","0.990","1002.200","","0.000","-99.000","-99.000","-99.000","24.300","","16.100",""
"C0I380","2020-02-22 21:00:00","258.000","0.000","0.000","17.900","0.940","994.300","","0.000","-99.000","-99.000","-99.000","25.300","","12.400",""
"C0D560","2020-02-22 21:00:00","147.000","65.000","1.400","17.200","0.830","1009.400","","0.000","8.800","76.000","","24.600","","14.700",""
"C0Z220","2020-02-22 21:00:00","589.000","257.000","1.500","15.700","1.000","962.300","","0.500","-99.000","-99.000","-99.000","20.600","","12.900",""
"C0R220","2020-02-22 21:00:00","23.000","278.000","1.500","21.200","1.000","1022.700","","0.000","-99.000","-99.000","-99.000","25.500","","16.200",""
"C0A870","2020-02-22 21:00:00","685.000","65.000","7.400","12.900","1.000","947.400","","17.000","15.400","68.000","","16.600","","12.800",""
"C0V670","2020-02-22 21:00:00","20.000","338.000","2.800","20.400","0.820","1022.800","","0.000","-99.000","-99.000","-99.000","24.600","","16.600",""
"C0G770","2020-02-22 21:00:00","15.000","24.000","1.700","19.100","0.820","1023.400","","0.000","-99.000","-99.000","-99.000","22.900","","16.400",""
"C0C540","2020-02-22 21:00:00","46.000","56.000","4.600","16.900","0.840","1023.200","","0.000","10.800","67.000","","21.500","","14.600",""
"C0F9O0","2020-02-22 21:00:00","175.000","36.000","0.400","18.600","1.000","1004.500","","0.000","-99.000","-99.000","-99.000","24.800","","14.600",""
"C0Z230","2020-02-22 21:00:00","31.000","358.000","4.700","19.000","0.900","1026.000","","1.000","-99.000","-99.000","-99.000","21.800","","17.100",""
"C0U900","2020-02-22 21:00:00","63.000","26.000","2.100","17.100","0.990","1023.300","","4.000","-99.000","-99.000","-99.000","22.700","","15.700",""
"C0X200","2020-02-22 21:00:00","61.000","289.000","0.500","18.400","0.980","1018.000","","0.000","-99.000","-99.000","-99.000","25.300","","12.600",""
"C0G640","2020-02-22 21:00:00","17.000","20.000","3.100","18.400","0.830","1025.800","","0.000","-99.000","-99.000","-99.000","22.800","","15.500",""
"C0Z080","2020-02-22 21:00:00","298.000","346.000","0.500","17.200","0.990","993.500","","1.000","-99.000","-99.000","-99.000","28.500","","14.500",""
"C0U770","2020-02-22 21:00:00","5.000","353.000","2.600","18.200","0.990","1028.600","","1.500","-99.000","-99.000","-99.000","22.900","","16.300",""
"C0Z210","2020-02-22 21:00:00","126.000","9.000","1.500","18.300","0.990","1014.600","","0.000","-99.000","-99.000","-99.000","24.900","","14.500",""
"C0V690","2020-02-22 21:00:00","30.000","39.000","1.800","20.500","0.850","1022.300","","0.000","-99.000","-99.000","-99.000","23.400","","17.500",""
"C0M690","2020-02-22 21:00:00","33.000","330.000","0.600","18.100","0.950","1020.400","","0.000","-99.000","-99.000","-99.000","24.200","","14.500",""
"C0R440","2020-02-22 21:00:00","1654.000","44.000","8.000","10.300","1.000","842.200","","2.500","15.800","44.000","","11.200","","9.000",""
"C0F970","2020-02-22 21:00:00","145.000","354.000","1.700","18.900","0.810","1007.200","","0.000","-99.000","-99.000","-99.000","24.800","","14.200",""
"C0C490","2020-02-22 21:00:00","157.000","67.000","2.200","16.700","0.920","1009.700","","0.000","7.800","81.000","","24.000","","15.700",""
"C0X160","2020-02-22 21:00:00","26.000","352.000","1.900","19.700","0.990","1022.700","","0.000","-99.000","-99.000","-99.000","25.700","","15.900",""
"C0S760","2020-02-22 21:00:00","1621.000","351.000","1.000","10.400","1.000","849.600","","0.000","-99.000","-99.000","-99.000","16.300","","9.000",""
"C0O830","2020-02-22 21:00:00","127.000","0.000","0.000","18.000","0.990","1010.900","","0.000","-99.000","-99.000","-99.000","27.700","","13.400",""
"C0A9A0","2020-02-22 21:00:00","24.000","91.000","3.300","17.800","0.870","1026.100","","0.000","-99.000","-99.000","-99.000","22.500","","16.700",""
"C0AD50","2020-02-22 21:00:00","84.000","84.000","5.100","16.500","1.000","1019.100","","0.000","-99.000","-99.000","-99.000","22.900","","16.400",""
"C0G620","2020-02-22 21:00:00","110.000","336.000","0.900","17.800","0.910","1011.900","","0.000","-99.000","-99.000","-99.000","25.800","","13.700",""
"C0V310","2020-02-22 21:00:00","46.000","313.000","0.400","20.500","0.740","1018.800","","0.000","-99.000","-99.000","-99.000","27.900","","15.600",""
"C0X110","2020-02-22 21:00:00","20.000","23.000","2.000","19.800","0.940","1023.300","","0.000","-99.000","-99.000","-99.000","25.600","","16.000",""
"C0S980","2020-02-22 21:00:00","901.000","270.000","1.800","15.000","1.000","924.600","","12.500","-99.000","-99.000","-99.000","19.300","","14.000",""
"C0R320","2020-02-22 21:00:00","7.000","78.000","5.500","21.900","0.790","1024.300","","1.000","-99.000","-99.000","-99.000","25.000","","18.800",""
"C0O860","2020-02-22 21:00:00","38.000","306.000","0.400","19.100","0.990","1020.300","","0.000","-99.000","-99.000","-99.000","26.000","","14.200",""
"C0U950","2020-02-22 21:00:00","1012.000","52.000","8.200","11.600","1.000","914.800","","16.500","15.000","58.000","","16.600","","11.600",""
"C0R260","2020-02-22 21:00:00","76.000","0.000","0.200","21.300","0.820","1016.000","","0.000","-99.000","-99.000","-99.000","26.400","","17.600",""
"C0G880","2020-02-22 21:00:00","92.000","324.000","0.700","20.500","0.870","1014.200","","0.000","-99.000","-99.000","-99.000","25.000","","15.200",""
"C0R520","2020-02-22 21:00:00","18.000","339.000","1.400","21.700","0.850","1023.400","","0.000","-99.000","-99.000","-99.000","25.300","","17.200",""
